week,region,incidence,treated
2020-04-20,4913.0,13.714285714285714,0
2020-04-20,5183.0,4.571428571428571,0
2020-04-27,2226.0,1.5714285714285714,1
2020-04-27,2227.0,21.142857142857142,1
2020-04-27,2230.0,299.42857142857144,1
2020-04-27,2233.0,21.142857142857142,1
2020-04-27,2234.0,18.0,1
2020-04-27,2235.0,17.857142857142858,0
2020-04-27,2236.0,65.28571428571429,0
2020-04-27,2237.0,98.42857142857143,0
2020-04-27,2238.0,8.857142857142858,0
2020-04-27,2240.0,39.714285714285715,0
2020-04-27,2241.0,4.142857142857143,0
2020-04-27,2242.0,40.857142857142854,0
2020-04-27,2243.0,54.42857142857143,0
2020-04-27,2244.0,97.71428571428571,0
2020-04-27,2246.0,102.85714285714286,0
2020-04-27,2247.0,1.0,0
2020-04-27,2249.0,0.5714285714285714,0
2020-04-27,2251.0,522.7142857142857,0
2020-04-27,2253.0,910.7142857142857,0
2020-04-27,2255.0,24.0,0
2020-04-27,2256.0,9.714285714285714,0
2020-04-27,2257.0,1.2857142857142858,0
2020-04-27,2258.0,24.142857142857142,0
2020-04-27,2260.0,68.71428571428571,0
2020-04-27,2261.0,8.571428571428571,0
2020-04-27,2262.0,18.142857142857142,0
2020-04-27,2263.0,3.857142857142857,0
2020-04-27,2265.0,218.14285714285714,0
2020-04-27,2266.0,100.42857142857143,0
2020-04-27,2268.0,141.71428571428572,0
2020-04-27,2270.0,379.42857142857144,0
2020-04-27,3895.0,1582.142857142857,0
2020-04-27,4913.0,11.714285714285714,0
2020-04-27,5183.0,6.142857142857143,0
2020-05-04,2226.0,1.4285714285714286,1
2020-05-04,2227.0,11.714285714285714,1
2020-05-04,2230.0,244.14285714285714,1
2020-05-04,2233.0,9.857142857142858,1
2020-05-04,2234.0,10.714285714285714,1
2020-05-04,2235.0,13.142857142857142,0
2020-05-04,2236.0,68.0,0
2020-05-04,2237.0,78.71428571428571,0
2020-05-04,2238.0,5.0,0
2020-05-04,2240.0,36.142857142857146,0
2020-05-04,2241.0,1.0,0
2020-05-04,2242.0,28.571428571428573,0
2020-05-04,2243.0,29.142857142857142,0
2020-05-04,2244.0,61.857142857142854,0
2020-05-04,2246.0,81.71428571428571,0
2020-05-04,2247.0,2.0,0
2020-05-04,2249.0,0.0,0
2020-05-04,2251.0,479.14285714285717,0
2020-05-04,2253.0,702.2857142857143,0
2020-05-04,2255.0,9.285714285714286,0
2020-05-04,2256.0,9.571428571428571,0
2020-05-04,2257.0,0.7142857142857143,0
2020-05-04,2258.0,29.285714285714285,0
2020-05-04,2260.0,90.0,0
2020-05-04,2261.0,6.285714285714286,0
2020-05-04,2262.0,11.714285714285714,0
2020-05-04,2263.0,6.714285714285714,0
2020-05-04,2265.0,183.28571428571428,0
2020-05-04,2266.0,83.0,0
2020-05-04,2268.0,119.28571428571429,0
2020-05-04,2270.0,269.7142857142857,0
2020-05-04,3895.0,1347.857142857143,0
2020-05-04,4913.0,5.285714285714286,0
2020-05-04,5183.0,5.714285714285714,0
2020-05-11,2226.0,3.5714285714285716,1
2020-05-11,2227.0,7.0,1
2020-05-11,2230.0,170.14285714285714,1
2020-05-11,2233.0,6.428571428571429,1
2020-05-11,2234.0,5.142857142857143,1
2020-05-11,2235.0,13.0,0
2020-05-11,2236.0,71.42857142857143,0
2020-05-11,2237.0,71.57142857142857,0
2020-05-11,2238.0,1.8571428571428572,0
2020-05-11,2240.0,15.714285714285714,0
2020-05-11,2241.0,0.0,0
2020-05-11,2242.0,28.142857142857142,0
2020-05-11,2243.0,23.714285714285715,0
2020-05-11,2244.0,53.285714285714285,0
2020-05-11,2246.0,67.14285714285714,0
2020-05-11,2247.0,1.8571428571428572,0
2020-05-11,2249.0,0.5714285714285714,0
2020-05-11,2251.0,264.57142857142856,0
2020-05-11,2253.0,724.8571428571429,0
2020-05-11,2255.0,4.142857142857143,0
2020-05-11,2256.0,8.571428571428571,0
2020-05-11,2257.0,1.4285714285714286,0
2020-05-11,2258.0,29.571428571428573,0
2020-05-11,2260.0,83.71428571428571,0
2020-05-11,2261.0,4.0,0
2020-05-11,2262.0,4.714285714285714,0
2020-05-11,2263.0,2.5714285714285716,0
2020-05-11,2265.0,139.0,0
2020-05-11,2266.0,54.0,0
2020-05-11,2268.0,135.85714285714286,0
2020-05-11,2270.0,223.71428571428572,0
2020-05-11,3895.0,1342.0,0
2020-05-11,4913.0,1.1428571428571428,0
2020-05-11,5183.0,1.0,0
2020-05-18,2226.0,4.857142857142857,1
2020-05-18,2227.0,7.714285714285714,1
2020-05-18,2230.0,143.14285714285714,1
2020-05-18,2233.0,3.142857142857143,1
2020-05-18,2234.0,5.428571428571429,1
2020-05-18,2235.0,7.571428571428571,0
2020-05-18,2236.0,86.42857142857143,0
2020-05-18,2237.0,120.85714285714286,0
2020-05-18,2238.0,1.1428571428571428,0
2020-05-18,2240.0,42.0,0
2020-05-18,2241.0,1.0,0
2020-05-18,2242.0,38.142857142857146,0
2020-05-18,2243.0,25.0,0
2020-05-18,2244.0,33.857142857142854,0
2020-05-18,2246.0,70.14285714285714,0
2020-05-18,2247.0,2.5714285714285716,0
2020-05-18,2249.0,3.7142857142857144,0
2020-05-18,2251.0,200.14285714285714,0
2020-05-18,2253.0,842.7142857142857,0
2020-05-18,2255.0,5.714285714285714,0
2020-05-18,2256.0,5.142857142857143,0
2020-05-18,2257.0,2.5714285714285716,0
2020-05-18,2258.0,14.0,0
2020-05-18,2260.0,65.14285714285714,0
2020-05-18,2261.0,4.571428571428571,0
2020-05-18,2262.0,2.0,0
2020-05-18,2263.0,1.0,0
2020-05-18,2265.0,111.28571428571429,0
2020-05-18,2266.0,46.42857142857143,0
2020-05-18,2268.0,156.28571428571428,0
2020-05-18,2270.0,224.57142857142858,0
2020-05-18,3895.0,1419.4285714285713,0
2020-05-18,4913.0,5.142857142857143,0
2020-05-18,5183.0,0.7142857142857143,0
2020-05-25,2226.0,2.142857142857143,1
2020-05-25,2227.0,7.571428571428571,1
2020-05-25,2230.0,149.14285714285714,1
2020-05-25,2233.0,1.4285714285714286,1
2020-05-25,2234.0,7.428571428571429,1
2020-05-25,2235.0,7.571428571428571,0
2020-05-25,2236.0,65.57142857142857,0
2020-05-25,2237.0,131.0,0
2020-05-25,2238.0,1.0,0
2020-05-25,2240.0,11.285714285714286,0
2020-05-25,2241.0,0.14285714285714285,0
2020-05-25,2242.0,36.57142857142857,0
2020-05-25,2243.0,17.857142857142858,0
2020-05-25,2244.0,39.57142857142857,0
2020-05-25,2246.0,42.142857142857146,0
2020-05-25,2247.0,2.4285714285714284,0
2020-05-25,2249.0,3.0,0
2020-05-25,2251.0,147.85714285714286,0
2020-05-25,2253.0,947.4285714285714,0
2020-05-25,2255.0,7.142857142857143,0
2020-05-25,2256.0,3.0,0
2020-05-25,2257.0,5.428571428571429,0
2020-05-25,2258.0,8.428571428571429,0
2020-05-25,2260.0,46.0,0
2020-05-25,2261.0,0.5714285714285714,0
2020-05-25,2262.0,1.4285714285714286,0
2020-05-25,2263.0,1.0,0
2020-05-25,2265.0,81.0,0
2020-05-25,2266.0,51.285714285714285,0
2020-05-25,2268.0,209.14285714285714,0
2020-05-25,2270.0,284.57142857142856,0
2020-05-25,3895.0,1655.0,0
2020-05-25,4913.0,7.0,0
2020-05-25,5183.0,1.7142857142857142,0
2020-06-01,2226.0,0.0,1
2020-06-01,2227.0,5.428571428571429,1
2020-06-01,2230.0,141.71428571428572,1
2020-06-01,2233.0,3.5714285714285716,1
2020-06-01,2234.0,134.42857142857142,1
2020-06-01,2235.0,10.285714285714286,0
2020-06-01,2236.0,51.0,0
2020-06-01,2237.0,120.0,0
2020-06-01,2238.0,0.0,0
2020-06-01,2240.0,6.285714285714286,0
2020-06-01,2241.0,0.8571428571428571,0
2020-06-01,2242.0,21.0,0
2020-06-01,2243.0,9.857142857142858,0
2020-06-01,2244.0,45.142857142857146,0
2020-06-01,2246.0,69.57142857142857,0
2020-06-01,2247.0,0.7142857142857143,0
2020-06-01,2249.0,0.7142857142857143,0
2020-06-01,2251.0,95.57142857142857,0
2020-06-01,2253.0,979.4285714285714,0
2020-06-01,2255.0,9.285714285714286,0
2020-06-01,2256.0,3.0,0
2020-06-01,2257.0,2.857142857142857,0
2020-06-01,2258.0,7.428571428571429,0
2020-06-01,2260.0,34.857142857142854,0
2020-06-01,2261.0,0.0,0
2020-06-01,2262.0,2.5714285714285716,0
2020-06-01,2263.0,0.42857142857142855,0
2020-06-01,2265.0,67.57142857142857,0
2020-06-01,2266.0,52.57142857142857,0
2020-06-01,2268.0,189.28571428571428,0
2020-06-01,2270.0,260.7142857142857,0
2020-06-01,3895.0,1539.142857142857,0
2020-06-01,4913.0,4.142857142857143,0
2020-06-01,5183.0,3.0,0
2020-06-08,2226.0,0.7142857142857143,1
2020-06-08,2227.0,7.285714285714286,1
2020-06-08,2230.0,131.0,1
2020-06-08,2233.0,4.142857142857143,1
2020-06-08,2234.0,136.0,1
2020-06-08,2235.0,8.428571428571429,0
2020-06-08,2236.0,48.857142857142854,0
2020-06-08,2237.0,88.14285714285714,0
2020-06-08,2238.0,0.0,0
2020-06-08,2240.0,3.7142857142857144,0
2020-06-08,2241.0,0.0,0
2020-06-08,2242.0,9.857142857142858,0
2020-06-08,2243.0,4.428571428571429,0
2020-06-08,2244.0,31.285714285714285,0
2020-06-08,2246.0,65.28571428571429,0
2020-06-08,2247.0,0.42857142857142855,0
2020-06-08,2249.0,4.0,0
2020-06-08,2251.0,64.28571428571429,0
2020-06-08,2253.0,782.1428571428571,0
2020-06-08,2255.0,5.0,0
2020-06-08,2256.0,1.7142857142857142,0
2020-06-08,2257.0,1.8571428571428572,0
2020-06-08,2258.0,6.428571428571429,0
2020-06-08,2260.0,33.857142857142854,0
2020-06-08,2261.0,0.0,0
2020-06-08,2262.0,4.142857142857143,0
2020-06-08,2263.0,0.0,0
2020-06-08,2265.0,75.71428571428571,0
2020-06-08,2266.0,49.57142857142857,0
2020-06-08,2268.0,171.57142857142858,0
2020-06-08,2270.0,220.71428571428572,0
2020-06-08,3895.0,1329.142857142857,0
2020-06-08,4913.0,2.857142857142857,0
2020-06-08,5183.0,3.142857142857143,0
2020-06-15,2226.0,1.8571428571428572,1
2020-06-15,2227.0,6.571428571428571,1
2020-06-15,2230.0,74.57142857142857,1
2020-06-15,2233.0,4.285714285714286,1
2020-06-15,2234.0,21.285714285714285,1
2020-06-15,2235.0,3.857142857142857,0
2020-06-15,2236.0,51.57142857142857,0
2020-06-15,2237.0,54.142857142857146,0
2020-06-15,2238.0,0.0,0
2020-06-15,2240.0,5.428571428571429,0
2020-06-15,2241.0,0.14285714285714285,0
2020-06-15,2242.0,10.285714285714286,0
2020-06-15,2243.0,1.0,0
2020-06-15,2244.0,37.857142857142854,0
2020-06-15,2246.0,19.428571428571427,0
2020-06-15,2247.0,0.8571428571428571,0
2020-06-15,2249.0,4.142857142857143,0
2020-06-15,2251.0,57.0,0
2020-06-15,2253.0,540.1428571428571,0
2020-06-15,2255.0,3.4285714285714284,0
2020-06-15,2256.0,0.14285714285714285,0
2020-06-15,2257.0,2.0,0
2020-06-15,2258.0,13.0,0
2020-06-15,2260.0,46.42857142857143,0
2020-06-15,2261.0,0.8571428571428571,0
2020-06-15,2262.0,4.428571428571429,0
2020-06-15,2263.0,0.0,0
2020-06-15,2265.0,59.857142857142854,0
2020-06-15,2266.0,43.57142857142857,0
2020-06-15,2268.0,232.28571428571428,0
2020-06-15,2270.0,161.0,0
2020-06-15,3895.0,910.7142857142857,0
2020-06-15,4913.0,4.142857142857143,0
2020-06-15,5183.0,3.0,0
2020-06-22,2226.0,1.0,1
2020-06-22,2227.0,3.0,1
2020-06-22,2230.0,45.142857142857146,1
2020-06-22,2233.0,8.428571428571429,1
2020-06-22,2234.0,15.142857142857142,1
2020-06-22,2235.0,8.142857142857142,0
2020-06-22,2236.0,43.142857142857146,0
2020-06-22,2237.0,50.714285714285715,0
2020-06-22,2238.0,0.0,0
2020-06-22,2240.0,5.714285714285714,0
2020-06-22,2241.0,7.428571428571429,0
2020-06-22,2242.0,9.285714285714286,0
2020-06-22,2243.0,1.2857142857142858,0
2020-06-22,2244.0,22.428571428571427,0
2020-06-22,2246.0,17.285714285714285,0
2020-06-22,2247.0,0.7142857142857143,0
2020-06-22,2249.0,7.571428571428571,0
2020-06-22,2251.0,47.857142857142854,0
2020-06-22,2253.0,474.14285714285717,0
2020-06-22,2255.0,3.142857142857143,0
2020-06-22,2256.0,1.8571428571428572,0
2020-06-22,2257.0,1.0,0
2020-06-22,2258.0,10.428571428571429,0
2020-06-22,2260.0,67.28571428571429,0
2020-06-22,2261.0,2.857142857142857,0
2020-06-22,2262.0,4.428571428571429,0
2020-06-22,2263.0,0.0,0
2020-06-22,2265.0,62.42857142857143,0
2020-06-22,2266.0,52.714285714285715,0
2020-06-22,2268.0,214.0,0
2020-06-22,2270.0,139.14285714285714,0
2020-06-22,3895.0,671.1428571428571,0
2020-06-22,4913.0,0.7142857142857143,0
2020-06-22,5183.0,1.2857142857142858,0
2020-06-29,2226.0,0.0,1
2020-06-29,2227.0,0.8571428571428571,1
2020-06-29,2230.0,36.142857142857146,1
2020-06-29,2233.0,6.857142857142857,1
2020-06-29,2234.0,7.571428571428571,1
2020-06-29,2235.0,8.857142857142858,0
2020-06-29,2236.0,39.57142857142857,0
2020-06-29,2237.0,49.57142857142857,0
2020-06-29,2238.0,0.0,0
2020-06-29,2240.0,2.2857142857142856,0
2020-06-29,2241.0,30.714285714285715,0
2020-06-29,2242.0,1.8571428571428572,0
2020-06-29,2243.0,1.1428571428571428,0
2020-06-29,2244.0,18.285714285714285,0
2020-06-29,2246.0,20.142857142857142,0
2020-06-29,2247.0,2.142857142857143,0
2020-06-29,2249.0,6.285714285714286,0
2020-06-29,2251.0,42.142857142857146,0
2020-06-29,2253.0,447.7142857142857,0
2020-06-29,2255.0,1.4285714285714286,0
2020-06-29,2256.0,1.0,0
2020-06-29,2257.0,1.4285714285714286,0
2020-06-29,2258.0,4.428571428571429,0
2020-06-29,2260.0,39.57142857142857,0
2020-06-29,2261.0,1.4285714285714286,0
2020-06-29,2262.0,2.0,0
2020-06-29,2263.0,0.0,0
2020-06-29,2265.0,58.0,0
2020-06-29,2266.0,43.714285714285715,0
2020-06-29,2268.0,331.0,0
2020-06-29,2270.0,158.0,0
2020-06-29,3895.0,598.4285714285714,0
2020-06-29,4913.0,0.14285714285714285,0
2020-06-29,5183.0,1.0,0
2020-07-06,2226.0,0.2857142857142857,1
2020-07-06,2227.0,2.142857142857143,1
2020-07-06,2230.0,37.142857142857146,1
2020-07-06,2233.0,3.142857142857143,1
2020-07-06,2234.0,3.142857142857143,1
2020-07-06,2235.0,2.857142857142857,0
2020-07-06,2236.0,36.857142857142854,0
2020-07-06,2237.0,27.714285714285715,0
2020-07-06,2238.0,0.0,0
2020-07-06,2240.0,5.857142857142857,0
2020-07-06,2241.0,25.714285714285715,0
2020-07-06,2242.0,1.0,0
2020-07-06,2243.0,2.142857142857143,0
2020-07-06,2244.0,12.285714285714286,0
2020-07-06,2246.0,14.714285714285714,0
2020-07-06,2247.0,2.142857142857143,0
2020-07-06,2249.0,3.2857142857142856,0
2020-07-06,2251.0,43.142857142857146,0
2020-07-06,2253.0,365.7142857142857,0
2020-07-06,2255.0,0.0,0
2020-07-06,2256.0,0.14285714285714285,0
2020-07-06,2257.0,1.2857142857142858,0
2020-07-06,2258.0,3.2857142857142856,0
2020-07-06,2260.0,14.571428571428571,0
2020-07-06,2261.0,0.0,0
2020-07-06,2262.0,1.8571428571428572,0
2020-07-06,2263.0,0.0,0
2020-07-06,2265.0,36.0,0
2020-07-06,2266.0,28.142857142857142,0
2020-07-06,2268.0,292.42857142857144,0
2020-07-06,2270.0,147.28571428571428,0
